product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,social connectedness,environment,self_sufficiency,transparency_authenticity,tradition,individuality,diversity_equality,privacy,status,thrift_value,innovation,fun_adventure,health
Detachable High Pressure Handheld Shower Head - With Water Saving Ionic Filtration Showerhead for Dry Skin and Hair,Home Improvement,5,0,0,N,Y,Nice,"This was easy to install. Screw it on and go. Fit the standard flex line tubing. I like the filtration feature, but was really looking for a decent shower head with good pressure. I prefer a really powerful shower, and though not super strong, this does better than any other I have tried, and for the price, can't beat it.",2/5/2015,0,0,i,0,0,0,0,0,0,1,0,0,0
Patio Living Concepts 50-lb. Molded Resin Patio Umbrella Base,Home Improvement,1,1,2,N,Y,You owe me a new umbrella!,"I filled this with water so I could drain it in the fall for easy storage. I put in under my table, umbrella in place, left the house for a few hours and came home to my table flipped upside down, umbrella that I just purchased was broken, and all of the water was drained out. It does not hold water as it says it does. It leaks and has cost me more money to replace the umbrella. Not to mention my table getting scratched up while sliding across the concrete. Piece of junk to say the least. Yes, I put the plug in nice and tight, and it leaks if I just pick it up.",7/28/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
"SUNWORLD 4-pieces: Energy Efficient 6 LED Light Bulbs, 15w Incandescent , 35,000 Hr Life Span",Home Improvement,5,0,0,N,Y,I like these only for refrigerators and garage and anywhere else ...,I like these only for refrigerators and garage and anywhere else you need a bright stark light. Not good for reading or any mood lighting effect,4/14/2015,0,0,0,0,0,1,0,0,0,0,0,0,0
EasyAccÂ® DoorBell Portable Plug-in Wireless Water-Resistant Door Chime and Push Button with LED Indicator â€“White,Home Improvement,5,1,1,N,Y,Five Stars,Very loud and easy to set up.,5/15/2015,0,0,i,0,0,0,0,0,0,1,0,0,0
"33ft/100 LED Solar Starry Solar String Lights Warm White LED's on a Flexible Copper Wire with Solar Panel - Your Easy Way to Create ""Instant Atmosphere"" Anywhere. Recreate the Casual, Inviting Ambience of the Wine Country in just Minutes",Home Improvement,5,0,0,N,Y,Lovely light,A nice pretty glow and the lights are so tiny that they go unnoticed during the day. The copper wire is pretty too and makes the string of lights easy to place.,6/22/2015,0,0,0,0,0,1,0,0,0,1,0,0,0
Affresh W10549845 Washer Cleaner,Home Improvement,5,0,0,N,Y,Whirlpool Affresh,These work great. I have tried others and always come back to Affresh. We use once a month to maintain a fresh washer.,12/15/2013,0,0,0,0,0,1,0,0,0,1,0,0,0
Whirlpool 4396701P Quarter-Turn Top Mount Refrigerator Water Filter 2-Pack,Home Improvement,4,0,0,N,Y,Good Filter,"I am not really sure what refrigerator filters are so expensive, especially when they are mass produced. This one works well and is the least cost of any we have used so far. We will continue to purchase them.",4/25/2015,0,0,0,0,0,0,0,0,0,1,0,0,0
Gorilla Super Glue,Home Improvement,5,0,1,N,Y,Quality Product...,A high-quality product delivered promptly.,12/16/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
"PEAK PRODUCTS AMERICA 1645 Galvanized Pipe Strainer, 3 x 4""",Home Improvement,4,0,0,N,Y,Worked for what I was using it for.. ...,Worked for what I was using it for... I could have used a strong gauge wire... but it got the job done.,11/26/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
Brightech - SKY Elite LED Torchiere Floor Lamp - Dimmable Super Bright 20-Watt LED - Warm White Color,Home Improvement,4,1,1,N,Y,"Easy assembly, nice light","Easy assembly, nice light. Only issue is that it does not turn on with the light switch - even if the light is on when the switch is turned off you still need to use the touch pad to get it to go on again.",7/14/2015,0,0,0,0,0,1,0,0,0,1,0,0,0
Under Cabinet LED Lighting 21 LED 3 Panel Deluxe Kit pack-parent,Home Improvement,5,1,1,N,Y,Very easy,"I just finished installing this into an unlighted cabinet-- a great deal of fun watching things light up, cabinet and kids. It took all of 10 minutes to install (most of the time spent emptying and restocking the cabinet). The wire clips, LED's etc all have adhesive backings that make installation a snap. A butter knife easily detached misplace light strips, but for those with picky spouses, you may wish to tack them up with a touch of putty before setting. I do recommend the dimmer (LED 4-Position Dimmer Switch) which makes selecting the right amount of light easy. Everything is plug and play. I also bought a pack of &#34;PilotLights Adhesive Wire Clip for cable management, cable organizer&#34; which gave me enough sticky clips to make the wiring manageable and look professional. The pack comes with three 3' connector cables, which I found just about right for a 34&#34; wide display cabinet. So far so good. Highly recommended.",3/15/2014,0,0,i,0,0,0,0,0,0,1,0,0,0
"Nuvo 60/157 Four Light Vanity with Gold Alabaster Glass, Textured Black",Home Improvement,5,0,0,N,Y,Absolutely beatiful,"These lights are amazing, they bring such a soft light instead of all the harsh brightness...I would definitely recommend these.",3/27/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
"Gas Range Oven Igniter for WB2X9154, WB13K3, WB13K4, 4342528, SGR403",Home Improvement,5,0,0,N,Y,Performs like OEM for a fraction of the price,Worked fine with my Hotpoint range. Installation was simple and saved me the cost of a service call!,5/14/2015,0,0,i,0,0,0,0,0,0,1,0,0,0
Cukudy DIY Large Wall Quote Decor Art Deusal Sticker Removable Green Tree Leaves Birds,Home Improvement,5,0,0,N,Y,Looks great. Great price and worth the wait for shipping,"Looks great. Great price and worth the wait for shipping. I have this hanging up in my library. Everything comes in small pieces that must be stuck one leaf at a time, so I took my time putting a few leaves up here and there where I can. I separated the trees to be two separate small trees on either side of a bookshelf. I really think it looks beautiful!",10/8/2014,0,0,0,0,0,1,0,0,0,1,0,0,0
Honeywell RTH7600D Touchscreen 7-Day Programmable Thermostat,Home Improvement,4,1,1,N,Y,Does the job. Touch screen sensitivity issue,Does the job well and is much fancier than your standard thermostat. Just installed it a couple days ago. My only complaint so far is the touch screen is not as sensitive as I would like.,11/24/2012,0,0,i,0,0,1,0,0,0,1,0,0,0
Easy Lift,Home Improvement,2,0,3,N,Y,Not what I expected,After doing a lot of research to find easy lift lines that matched some that I already had in my home I thought this project would do the trick. However when he arrived it was not equal and therefore not useful in my setting. My blinds were supported in a different manner than those that were sent to me and had a pushbutton that allowed easy up-and-down access. I've not been able to find anything similar online or in stores. To bed mine were very satisfactory and I would like to find a real match,1/20/2014,0,0,0,0,0,0,0,0,0,0,0,0,0
DISNEY Decal WALL E EVE ROBOT LOVE Window Sticker,Home Improvement,1,0,0,N,Y,One Star,It actually says WALL-O !!???<br />Really???,1/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0
Gardner Bender GBT-500A Analog Battery Tester for 1.5 V Button Cell / 22.5 Photo / AA / AAA / 12 V / 9 V / Lantern Cells & More,Home Improvement,5,1,1,N,Y,Should have gotten this years ago.,"What a handy tool to have around the house. Between bicycle speedometers, heart rate monitors, watches, 3-d glasses, etc. we have a lot of button cells around the house. Easy as pie to check so we're not recycling (don't put lithium batteries in trash!!!) good batteries.",11/9/2014,0,1,0,0,0,0,0,0,0,1,0,0,0
New 3w Flexible Bedside Table Reading Book Led Clamp Energy Saving Light Nature Elegant Styling Bed & Work Lamp Gift (Black),Home Improvement,2,0,0,N,Y,"The plug unit, that hold the electronics, broke ...","The plug unit, that hold the electronics, broke apart after a week. The plastic around the screw broke off. Epoxy will fix it. The light should have a shield / be recessed to prevent glare.",10/5/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
Cooper Lighting Might-D-Light Mini Compact Folding LED Work Light,Home Improvement,1,1,3,N,Y,"OK, this came with the batteries leaking acid all ...","OK, this came with the batteries leaking acid all over the battery compartment. I returned it right away. How disappointing. Not getting another one.",3/17/2015,0,0,0,0,0,0,0,0,0,1,0,0,0
GardenBliss 10 Pack of Outdoor Solar Garden Lights for Your Yard Path Lawn and Landscape Lighting,Home Improvement,5,0,0,N,Y,Glad we got them....,Super fast delivery. Super easy to set up. Exactly as pictured. They look beautiful in our yard. We couldn't be happier.,5/23/2015,0,0,i,0,0,1,0,0,0,1,0,0,0
ROOMMATES RMK1556SCS Dry Erase Calendar Peel & Stick Wall Decal,Home Improvement,5,0,0,N,Y,Calendar Peel & Stick,For my 13 yo daughter - she loves it and I would certainly recommend this to anyone who has a teenager,9/3/2013,1,0,0,0,0,1,0,0,0,1,0,0,0
"Culligan FM-15RA Replacement Filter Cartridge for Faucet Mount Filter FM-15A, White Finish",Home Improvement,5,0,0,N,Y,Met my expectation.,Fits perfect. And the duration is as specified. I browsed in the internet and this is one of the best there is on its kind. Would buy again.,3/4/2013,0,0,0,0,0,0,0,0,0,1,0,0,0
Dusk to Dawn Light Control for Outdoor Use,Home Improvement,1,6,7,N,Y,Product doesn't work,"Poor design. Even in the daylight, the bulb stays lit. Only way it thinks there is enough daylight to turn the bulb off is if you shine a flashlight directly into the hole with the sendor.",8/2/2010,0,0,0,0,0,0,0,0,0,1,0,0,0
"Flameless Candles with Timer and Remote Control - Set of 3 Battery Operated Large Led Candles, Best for Outdoor & Indoor Lantern, Cordless, Light Vanilla Scented, with Flickering Flame",Home Improvement,5,0,0,N,Y,Buy with confidence.,As advertised. These candles are amazing in that they are so realistic. The remote control works perfectly. Totally satisfied with this product.,2/18/2015,0,0,0,0,0,0,0,0,0,1,0,0,0
"Minka Lavery Harbour Point 4172-249 2 Light 200 watt (10""H x 13""W) Glass Semi Flush in Brass",Home Improvement,3,0,0,N,Y,"Looks good, but when installing","Looks good, but when installing, it was very difficult to level the glass so it hangs straight. Took almost 45 minutes to level it. Not sure what to expect when I need to change the bulbs.",1/27/2015,0,0,i,0,0,1,0,0,0,0,0,0,0
"Intermatic P1121 Heavy Duty Outdoor Timer 15 Amp/1 HP for Pumps, Aerators, Heaters, Holiday Decorations and Landscape Lighting",Home Improvement,1,0,0,N,Y,One Star,Cheap plastic,5/3/2015,0,0,0,0,0,0,0,0,0,1,0,0,0
"LE LED Under Cabinet Lighting, Warm White, 900lm, Total of 12W, 24W Fluorescent Tube Equivalent, 3 Panel Kit, All Accessories Included, 12V LED Closet Light Fixtures, Under Counter Lights",Home Improvement,1,4,5,N,Y,Poor quality,"Lights flicker and will not stay on one brightness level. Also, there is no switch other than the remote. Who needs strobe and fade effects on cabinet lights? I don't like to be induced into an epileptic seizure whilst cutting vegetables. No thanks.",6/27/2015,0,0,0,0,0,0,0,0,0,1,0,0,0
Walk Maker,Home Improvement,5,0,0,N,Y,Beautiful patio stone design!,Great product. It is easy to use and results are consistent.,4/30/2015,0,0,0,0,0,0,0,0,0,1,0,0,0
Welcom MCX-S Magna Cart Personal 150 Lb Capacity Aluminum Folding Hand Truck,Home Improvement,5,0,0,N,Y,Five Stars,"I love it, Its easy to open and close and light weight,",8/8/2014,0,0,0,0,0,1,0,0,0,1,0,0,0
Panacea Products 15321 Fireplace Kettle Humidifier,Home Improvement,4,0,0,N,N,Works like a charm,"But it does rust quickly. I would chalk that up to being iron and likely to happen, Also the water is black inside- kinda weird. Having the humidity when running your woodstove is amazing. We can notice right away when the water is out because the dryness in the air. It makes a world of difference. Cheers here is to a warmer winter then we have had so far. Darn it's coooold out there!",1/3/2014,0,0,0,0,0,1,0,0,0,1,0,0,0
"Goodlite - F17T8/741/ECO Straight 17 Watt 24"" Inch T8 Fluorescent Tube Light Bulb (30 Pack)",Home Improvement,5,0,0,N,Y,Five Stars,exactly what I wanted,3/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0
O'Keeffe's Working Hands Hand Cream,Home Improvement,5,0,0,N,Y,Five Stars,"really good, my wife loves it",12/7/2014,1,0,0,0,0,0,0,0,0,0,0,0,0
GE WR17X11440 Water Tank Dispenser Assembly for Refrigerator,Home Improvement,5,0,0,N,Y,Was exactly what I needed to fix my water leak issue.,Was exactly what I needed to fix my water leak issue.,12/3/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
Luxe Bidet Neo 120 (Elite Series) - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves and Metal Hoses,Home Improvement,5,0,0,N,Y,"Thx u every one for this awesome product, first time I use it it was ...","Thx u every one for this awesome product , first time I use it it was overseas and I really like it , and I been look for long time till I find one doing the same job here , it's really makes me feel healthy clean and comfortable<br />Thx u very much",6/10/2015,0,0,0,0,0,1,0,0,0,1,0,0,1
"Pass & Seymour TM8USBWCC6 USB Charger Combo with Outlet Receptacle, White, 15-Amp",Home Improvement,5,0,0,N,Y,Terrific.,Replaced one of the kitchen counter receptacles with this and it's really nice to have it for the cell phones. Very handy. Has the higher current output needed for some tablets. P&S (LeGrand) makes good stuff.,6/4/2015,0,0,0,0,0,0,0,0,1,1,0,0,0
"Koch 5011635 Twisted Polypropylene Rope, 1/2 by 50 Feet, Tan",Home Improvement,2,0,0,N,Y,It's more like an light peach color,The color is very different than what the photo shows. It's more like an light peach color. I am disappointed.,12/1/2014,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lite Source LS-21665BLK Desk Lamp with Black Plastic Shades, Black Finish",Home Improvement,1,2,2,N,N,GARBAGE!!!!!!!!!!!!!,Garbage!!!!!!!!!!!!!!!!!!!!! Ive had these for 13 months and both have stopped working!!!!!! And isn't it just perfect? 1 month out of warranty they both go bad!!!!!! Amazon told me to call the manufacture!! The manufacture tells me to talk to Amazon!! Yet I still have no resolution and two broken NON WORKING lamps!!!!,1/28/2014,0,0,0,0,0,0,0,0,0,1,0,0,0
